1358763587.291713,0
1358763587.405956,15
1358763587.519311,20
1358763587.632723,18
1358763587.746051,11
1358763587.859432,16
1358763587.972801,16
1358763588.086244,16
1358763588.199701,17
1358763588.316518,18
1358763588.430031,20
1358763588.543508,20
1358763588.656967,20
1358763588.770399,18
1358763588.883834,10
1358763588.997209,12
1358763589.110552,14
1358763589.223971,15
1358763589.337369,15
1358763589.450816,16
1358763589.564399,17
1358763589.677939,18
1358763589.791502,19
1358763589.904883,20
1358763590.018399,20
1358763590.131881,16
1358763590.245154,11
1358763590.358511,12
1358763590.472465,12
1358763590.585808,14
1358763590.699517,15
1358763590.813065,16
1358763590.926457,17
1358763591.039931,18
1358763591.153282,18
1358763591.266662,19
1358763591.380198,19
1358763591.493594,20
1358763591.607049,20
1358763591.720534,15
1358763591.834150,12
1358763591.947540,13
1358763592.060905,14
1358763592.174239,15
1358763592.287703,16
1358763592.401260,16
1358763592.514738,17
1358763592.628234,19
1358763592.741789,20
1358763592.855232,20
1358763592.968635,18
1358763593.082082,16
1358763593.195522,11
1358763593.308993,12
1358763593.422536,14
1358763593.536020,20
1358763593.649465,19
1358763593.762889,16
1358763593.876420,11
1358763593.989752,16
1358763594.103083,19
1358763594.216678,19
1358763594.330246,19
1358763594.443705,19
1358763594.557008,19
1358763594.670345,20
1358763594.783786,20
1358763594.897174,19
1358763595.010533,14
1358763595.123951,12
1358763595.237518,13
1358763595.350953,15
1358763595.464561,17
1358763595.578100,19
1358763595.691459,20
1358763595.804932,20
1358763595.918494,19
1358763596.031848,17
1358763596.145138,14
1358763596.258573,9
1358763596.371921,9
1358763596.485412,10
1358763596.600149,13
1358763596.713661,14
1358763596.827200,14
1358763596.940776,16
1358763597.054122,16
1358763597.167526,17
1358763597.280868,18
1358763597.394218,18
1358763597.507644,19
1358763597.621052,20
1358763597.734434,20
1358763597.847839,20
1358763597.961252,16
1358763598.074633,13
1358763598.188106,13
1358763598.301583,14
1358763598.414986,15
1358763598.528386,16
1358763598.641825,15
1358763598.755151,18
1358763598.868539,18
1358763598.981993,20
1358763599.095339,20
1358763599.208770,19
1358763599.322075,15
1358763599.435291,11
1358763599.548594,11
1358763599.662123,13
1358763599.775660,14
1358763599.889081,14
1358763600.002637,16
1358763600.116112,16
1358763600.229643,17
1358763600.343524,17
1358763600.457027,19
1358763600.570511,20
1358763600.684091,20
1358763600.797936,13
1358763600.911428,11
1358763601.024794,13
1358763601.138606,14
1358763601.253053,15
1358763601.367751,16
1358763601.481624,17
1358763601.595476,18
1358763601.709279,20
1358763601.822897,20
1358763601.936763,19
1358763602.050422,19
1358763602.166013,19
1358763602.283538,9
1358763602.400216,11
1358763602.515634,13
1358763602.631444,15
1358763602.747928,17
1358763602.863680,18
1358763602.978207,19
1358763603.091601,18
1358763603.205173,19
1358763603.319129,13
1358763603.432576,11
1358763603.546116,13
1358763603.659486,15
1358763603.772997,15
1358763603.886423,16
1358763603.999827,18
1358763604.113192,19
1358763604.226870,18
1358763604.340233,19
1358763604.453604,18
1358763604.566929,13
1358763604.680263,16
1358763604.793695,18
1358763604.907117,15
1358763605.020472,18
1358763605.133932,16
1358763605.247390,16
1358763605.360902,13
1358763605.474396,12
1358763605.587894,12
1358763605.701478,13
1358763605.815224,13
1358763605.928674,14
1358763606.042118,14
1358763606.158571,15
1358763606.273791,16
1358763606.387603,16
1358763606.501294,16
1358763606.614664,17
1358763606.728038,17
1358763606.841489,18
1358763606.954817,18
1358763607.069328,18
1358763607.182803,20
1358763607.296320,18
1358763607.409815,18
1358763607.523246,18
1358763607.636643,19
1358763607.750085,7
1358763607.863317,10
1358763607.976609,11
1358763608.090060,13
1358763608.203465,13
1358763608.316897,14
1358763608.430234,14
1358763608.543537,13
1358763608.656895,13
1358763608.770380,15
1358763608.883748,15
1358763608.997098,16
1358763609.110419,17
1358763609.223713,16
1358763609.337070,17
1358763609.450581,17
1358763609.564005,17
1358763609.677407,18
1358763609.790915,18
1358763609.904388,19
1358763610.017805,19
1358763610.131225,16
1358763610.244603,11
1358763610.358098,12
1358763610.471535,18
1358763610.584931,19
1358763610.698429,16
1358763610.811735,9
1358763610.925513,14
1358763611.039067,14
1358763611.152474,15
1358763611.265826,17
1358763611.379341,17
1358763611.492801,18
1358763611.606213,18
1358763611.719598,18
1358763611.833002,20
1358763611.946345,20
1358763612.059624,13
1358763612.172918,13
1358763612.286330,13
1358763612.399822,15
1358763612.513143,15
1358763612.626738,16
1358763612.740033,16
1358763612.853408,18
1358763612.966883,15
1358763613.080373,11
1358763613.193766,11
1358763613.307031,12
1358763613.420382,12
1358763613.533725,13
1358763613.647131,13
1358763613.760396,14
1358763613.873717,14
1358763613.987072,16
1358763614.100688,16
1358763614.214173,17
1358763614.327627,17
1358763614.440875,17
1358763614.554167,18
1358763614.667418,18
1358763614.780682,19
1358763614.894068,20
1358763615.007419,20
1358763615.120743,18
1358763615.234336,18
1358763615.347625,11
1358763615.460886,10
1358763615.574175,12
1358763615.688895,12
1358763615.803031,13
1358763615.916801,14
1358763616.030882,14
1358763616.146096,15
1358763616.259471,15
1358763616.372893,15
1358763616.486194,16
1358763616.599552,16
1358763616.712891,18
1358763616.827783,18
1358763616.942021,18
1358763617.055957,18
1358763617.169392,18
1358763617.282820,19
1358763617.396188,19
1358763617.509727,20
1358763617.623254,20
1358763617.736664,16
1358763617.850191,11
1358763617.963628,12
1358763618.077107,13
1358763618.190486,20
1358763618.304086,19
1358763618.417561,18
1358763618.530922,18
1358763618.644269,10
1358763618.757606,14
1358763618.870886,15
1358763618.984257,16
1358763619.097819,17
1358763619.211347,18
1358763619.324745,20
1358763619.438038,17
1358763619.551428,20
1358763619.664795,14
1358763619.778083,12
1358763619.891579,12
1358763620.005056,13
1358763620.118589,15
1358763620.232158,15
1358763620.345504,17
1358763620.458877,19
1358763620.572437,15
1358763620.685881,11
1358763620.799319,10
1358763620.912759,11
1358763621.026224,11
1358763621.139639,12
1358763621.253217,13
1358763621.366739,13
1358763621.480345,14
1358763621.593824,14
1358763621.707388,14
1358763621.821203,16
1358763621.934856,16
1358763622.048190,17
1358763622.161725,17
1358763622.275339,19
1358763622.388824,19
1358763622.502304,19
1358763622.615683,19
1358763622.729039,19
1358763622.842497,19
1358763622.955843,19
1358763623.071795,20
1358763623.185315,20
1358763623.298648,20
1358763623.412044,17
1358763623.525466,13
1358763623.638957,12
1358763623.752284,12
1358763623.865629,13
1358763623.979367,14
1358763624.092774,15
1358763624.206242,16
1358763624.319648,17
1358763624.432981,16
1358763624.546435,16
1358763624.659743,17
1358763624.773208,17
1358763624.886637,18
1358763625.000100,18
1358763625.113513,17
1358763625.226914,18
1358763625.340327,19
1358763625.453658,19
1358763625.567151,18
1358763625.681288,15
1358763625.794848,12
1358763625.908285,19
1358763626.021816,18
1358763626.135228,19
1358763626.248927,15
1358763626.362398,17
1358763626.475858,19
1358763626.589315,20
1358763626.702757,19
1358763626.816191,17
1358763626.929689,15
1358763627.043086,17
1358763627.156508,19
1358763627.269875,19
1358763627.383220,20
1358763627.496576,20
1358763627.610114,19
1358763627.723471,14
1358763627.836818,17
1358763627.950328,19
1358763628.063662,18
1358763628.176969,12
1358763628.290411,10
1358763628.403903,10
1358763628.517259,11
1358763628.630625,12
1358763628.744068,12
1358763628.857346,12
1358763628.970663,13
1358763629.084116,14
1358763629.197546,12
1358763629.310857,15
1358763629.424103,14
1358763629.537418,15
1358763629.650719,15
1358763629.764083,15
1358763629.877444,16
1358763629.991139,16
1358763630.104668,18
1358763630.218167,18
1358763630.331591,18
1358763630.445088,18
1358763630.558719,18
1358763630.672107,19
1358763630.785519,18
1358763630.898967,19
1358763631.012381,20
1358763631.125895,20
1358763631.239262,20
1358763631.352691,16
1358763631.466128,11
1358763631.579997,13
1358763631.693273,12
1358763631.806781,13
1358763631.920634,13
1358763632.035471,14
1358763632.148946,14
1358763632.263205,15
1358763632.376724,15
1358763632.490287,15
1358763632.603731,16
1358763632.717150,16
1358763632.831935,17
1358763632.946105,18
1358763633.059624,18
1358763633.175096,19
1358763633.289015,18
1358763633.402496,20
1358763633.516287,13
1358763633.629728,13
1358763633.743285,16
1358763633.856785,17
1358763633.970286,19
1358763634.083668,20
1358763634.197060,20
